x,y
0.0432,0.0243
0.0442,0.0243
0.0452,0.0244
0.0462,0.0244
0.0472,0.0244
0.0482,0.0244
0.0492,0.0244
0.0502,0.0244
0.0512,0.0244
0.0522,0.0244
