x,y
0.0658,0.0355
0.0653,0.0355
0.0648,0.0355
0.0643,0.0355
0.0638,0.0355
0.0633,0.0355
0.0628,0.0355
0.0622,0.0355
0.0617,0.0355
0.0612,0.0355
0.0607,0.0355
0.0602,0.0355
0.0596,0.0354
